key,4,5,6
1591,"In the event that different plant species were growing side by side in a garden bed, they may also render up new kinds of seeds. Through experimentation, you can look forward to some truly surprising yields!<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Intercrossing cannot be done using flowerpots.<hex:0249020103><hex:0248020103>",,
1592,,,
1593,,,
1594,,,
1595,,,
1596,,,
1597,,,
1598,,,
1599,,,
1600,"<hex:024804F201F403><hex:024904F201F503>Ventures<hex:0249020103><hex:0248020103> are tasks which send retainers afield on procurement expeditions. Retainers can be instructed to either bring back specified items, or explore certain terrains for whatever items may be found, be they riches or refuse. It should be noted that retainers well equipped for their journey may return with greater spoils.",,
1601,"Assigning a venture requires a payment in a unique currency of the same name─<hex:024804F201F403><hex:024904F201F503>ventures<hex:0249020103><hex:0248020103>. Ventures can be acquired through a variety of methods such as exchanging company seals, fulfilling leve objectives, and completing allied society quests.",,
1602,"Even while on a venture, retainers will promptly answer your call when summoned, and likewise can be sent to tend to your wares at the markets. Be certain to put these resourceful men and women to good use!<hex:02100103><hex:024804F201F403><hex:024904F201F503>※Please note that you will not be refunded any venture payments if you cancel an active venture.<hex:0249020103><hex:0248020103>",,
1603,,,
1604,,,
1605,,,
1606,,,
1607,,,
1608,,,
1609,,,
1610,"One of two main venture types, <hex:024804F201F403><hex:024904F201F503>exploration<hex:0249020103><hex:0248020103> sends your retainer to scour the terrain of your choosing for (hopefully) precious items. There is no telling what he or she will find.",,
1611,"Indeed, there are certain rare items which can only be obtained through ventures, so make a point of dispatching your retainer as often as your resources allow.",,
1612,,,
1613,,,
1614,,,
1615,,,
1616,,,
1617,,,
1618,,,
1619,,,
1620,"You can communicate with other players via the <hex:024804F201F403><hex:024904F201F503>chat input<hex:0249020103><hex:0248020103> bar situated below the <hex:024804F201F403><hex:024904F201F503>chat log<hex:0249020103><hex:0248020103>. Having selected the bar, enter your message, then press the Enter key.",,
1621,"You can communicate with other players via the <hex:024804F201F403><hex:024904F201F503>chat input<hex:0249020103><hex:0248020103> bar situated below the <hex:024804F201F403><hex:024904F201F503>chat log<hex:0249020103><hex:0248020103>. Having selected the bar, enter your message, then press <hex:021E020903>.",,
1622,"The recipients of your message are determined by the <hex:024804F201F403><hex:024904F201F503>chat mode<hex:0249020103><hex:0248020103> currently in use. The chat mode is set to <hex:024804F201F403><hex:024904F201F503>Say<hex:0249020103><hex:0248020103> by default. In this mode, your message is sent to all players within a small radius around you.",,
1623,The chat mode can be changed at any time via the speech bubble icon located below the chat log.,,
1624,"Popular chat modes include <hex:024804F201F403><hex:024904F201F503>Tell<hex:0249020103><hex:0248020103>, which sends a message to a specific player, and <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103>, which sends a message to all members of your current party, regardless of their location.",,
1625,,,
1626,,,
1627,,,
1628,,,
1629,,,
1630,"The world of Eorzea is home to adventurers of various cultural and linguistic backgrounds. In order to facilitate communication in this diverse environment, the game includes a feature known as the <hex:024804F201F403><hex:024904F201F503>auto-translation dictionary<hex:0249020103><hex:0248020103>.",,
1631,"To use the dictionary, select the <hex:024804F201F403><hex:024904F201F503>chat input<hex:0249020103><hex:0248020103> bar situated below the <hex:024804F201F403><hex:024904F201F503>chat log<hex:0249020103><hex:0248020103>, then press the Tab key. A list of auto-translate categories for words and expressions will appear.",,
1632,"To use the dictionary, select the <hex:024804F201F403><hex:024904F201F503>chat input<hex:0249020103><hex:0248020103> bar situated below the <hex:024804F201F403><hex:024904F201F503>chat log<hex:0249020103><hex:0248020103>, then press the <hex:021E020E03> button. A list of auto-translate categories for words and expressions will appear.",,
1633,Selecting <hex:024804F201F403><hex:024904F201F503>2: 【Greetings】<hex:0249020103><hex:0248020103> and then <hex:024804F201F403><hex:024904F201F503>3: Hello!<hex:0249020103><hex:0248020103> will produce the text<hex:02100103><hex:0212023703>Hello!<hex:0212023803> in the chat input bar enclosed in special parentheses.,,
1634,"When sent, such text will automatically be translated into the client language being used by the recipients.",,
1635,The auto-translation dictionary contains a list of everyday words and expressions as well as game-specific terms. We hope that it will prove useful during your adventures with players the world over.,,
1636,,,
1637,,,
1638,,,
1639,,,
1640,"Should a particular item in the marketplace catch your eye, you can add it to your <hex:024804F201F403><hex:024904F201F503>wish list<hex:0249020103><hex:0248020103>. This list can contain a maximum of <hex:024804F201F403><hex:024904F201F503>ten<hex:0249020103><hex:0248020103> items at one time.",,
1641,"The total number of players who fancy a given item will be displayed in search results, providing a quick reference as to current demand.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Please be advised that all wish list data will be cleared when Worlds undergo maintenance.<hex:0249020103><hex:0248020103>",,
1642,,,
1643,,,
1644,,,
1645,,,
1646,,,
1647,,,
1648,,,
1649,,,
1650,"Your retainer can be assigned any one class, with the exception of those of the Disciples of the Hand. While it is possible to reassign classes, please be warned that your retainer's progress in the current class will be reset.",,
1651,"A retainer's class determines which ventures he or she may embark upon. Retainers gain in level by completing ventures, but their level will never exceed your own.  ",,
1652,,,
1653,,,
1654,,,
1655,,,
1656,,,
1657,,,
1658,,,
1659,,,
1660,"The <hex:024804F201F403><hex:024904F201F503>Trials of the Braves<hex:0249020103><hex:0248020103> is a collection of sacred texts spanning nine books, each of which contains a series of objectives for enhancing your <hex:024804F201F403><hex:024904F201F503>relic weapon atma<hex:0249020103><hex:0248020103>. They can be acquired by exchanging Allagan tomestones with <hex:024804F201F403><hex:024904F201F503>G'jusana<hex:0249020103><hex:0248020103> at Revenant's Toll.",,
1661,"Each book will appear in the <hex:024804F201F403><hex:024904F201F503>Key Items<hex:0249020103><hex:0248020103> section of your inventory. By vanquishing all the foes listed therein with your relic weapon atma equipped, your weapon will undergo evolution.",,
1662,"Upon fulfilling the objectives of all nine books, your weapon will be ready to complete its evolution and become a <hex:024804F201F403><hex:024904F201F503>relic weapon animus<hex:0249020103><hex:0248020103>─one step closer to one of the transcendent Zodiac Weapons.<hex:02100103><hex:02100103>※Please note that you can only possess one book at any given time.",,
1663,,,
1664,,,
1665,,,
1666,,,
1667,,,
1668,,,
1669,,,
1670,"By infusing <hex:024804F201F403><hex:024904F201F503>sphere scrolls<hex:0249020103><hex:0248020103> with the materia of your choice, you can enhance a relic weapon animus as you see fit. To infuse a sphere scroll with materia, select <hex:024804F201F403><hex:024904F201F503>Infuse<hex:0249020103><hex:0248020103> from its subcommands.",,
1671,"Each sphere scroll can be infused with up to <hex:024804F201F403><hex:024904F201F503>seven<hex:0249020103><hex:0248020103> types of materia, granting a bonus to attributes, casting times, and more. Please note that up to five materia can be infused onto a single scroll. Materia will be consumed upon infusion.",,
1672,"While grade I materia will suffice for initial infusions, progressively higher grades of materia will be required to enhance an attribute past certain points. Moreover, there are limits as to how many times a given attribute may be enhanced.",,
1673,Each infusion requires the use of a catalyst known as <hex:024804F201F403><hex:024904F201F503>alexandrite<hex:0249020103><hex:0248020103>. Alexandrite can be obtained in exchange for Allied Seals or found by traveling to locations marked on <hex:024804F201F403><hex:024904F201F503>mysterious maps<hex:0249020103><hex:0248020103> obtained through select quests. The material can also be obtained by participating in <hex:024804F201F403><hex:024904F201F503>FATEs<hex:0249020103><hex:0248020103> with your relic weapon animus equipped.,,
1674,"Once you have fully infused a sphere scroll with materia, <hex:024804F201F403><hex:024904F201F503>Jalzahn<hex:0249020103><hex:0248020103> can use it to enhance the corresponding relic weapon animus.<hex:02100103><hex:02100103>In the future, it will be possible to undo this process and apply different enhancements, should you so desire.",,
1675,,,
1676,,,
1677,,,
1678,,,
1679,,,
1680,The Borderland Ruins located on the outskirts of the Carteneau Flats are now accessible! Control of this ancient Allagan site is decided via large-scale player-versus-player (<hex:024804F201F403><hex:024904F201F503>PvP<hex:0249020103><hex:0248020103>) battles known as <hex:024804F201F403><hex:024904F201F503>Frontline campaigns<hex:0249020103><hex:0248020103>. Speak with a Grand Company <hex:024804F201F403><hex:024904F201F503>flyer<hex:0249020103><hex:0248020103> at one of the airship landings for further details.,,
1681,,,
1682,,,
1683,,,
1684,,,
1685,,,
1686,,,
1687,,,
1688,,,
1689,,,
1690,"<hex:024804F201F403><hex:024904F201F503>Repair NPCs<hex:0249020103><hex:0248020103> can only restore an item's <hex:024804F201F403><hex:024904F201F503>condition<hex:0249020103><hex:0248020103> to 100%. Repairing the same item yourself, however, will raise its condition beyond 100%, allowing for extended use before it wears down again.",,
1691,"If you meet the class conditions for repairing an item, you need not even change to that class to complete the action.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Item condition is reset to 100% when placed in an armoire.<hex:0249020103><hex:0248020103>",,
1692,,,
1693,,,
1694,,,
1695,,,
1696,,,
1697,,,
1698,,,
1699,,,
1700,The <hex:024804F201F403><hex:024904F201F503>sightseeing log<hex:0249020103><hex:0248020103> is a comprehensive record of breathtaking landscapes and stunning vistas you have discovered across Eorzea. Vistas are only recorded upon discovering the exact location noted in Millith's <hex:024804F201F403><hex:024904F201F503>impressions<hex:0249020103><hex:0248020103>.,,
1701,"The <hex:024804F201F403><hex:024904F201F503>sightseeing log<hex:0249020103><hex:0248020103> is a comprehensive record of breathtaking landscapes and stunning vistas you have discovered across Eorzea. Vistas are often difficult to reach, some requiring sprinting or jumping, and are only recorded upon discovering the exact location noted in Millith's <hex:024804F201F403><hex:024904F201F503>impressions<hex:0249020103><hex:0248020103>.",,
