key,1,2
2211,Something Borrowed,Achieve the “Perfect Blue” feat at the Masked Carnivale.
2212,I've Got It: Antea Eureka & Bellerophon Eureka,Obtain Antea Eureka and Bellerophon Eureka.
2213,I've Got It: Shamash Eureka,Obtain Shamash Eureka.
2214,I've Got It: Xiphias Eureka,Obtain Xiphias Eureka.
2215,I've Got It: Daboya Eureka,Obtain Daboya Eureka.
2216,I've Got It: Dumuzis Eureka,Obtain a pair of Dumuzis Eureka.
2217,I've Got It: Kasasagi Eureka,Obtain a pair of Kasasagi Eureka.
2218,I've Got It: Torigashira Eureka,Obtain Torigashira Eureka.
2219,I've Got It: Circinae Eureka,Obtain Circinae Eureka.
2220,I've Got It: Mollfrith Eureka,Obtain Mollfrith Eureka.
2221,I've Got It: Paikea Eureka,Obtain Paikea Eureka.
2222,I've Got It: Tuah Eureka,Obtain Tuah Eureka.
2223,I've Got It: Brunello Eureka,Obtain Brunello Eureka.
2224,I've Got It: Rose Couverte Eureka,Obtain Rose Couverte Eureka.
2225,I've Got It: Jebat Eureka,Obtain Jebat Eureka.
2226,I've Got It: Albireo Eureka,Obtain Albireo Eureka.
2227,We're on Your Side I,Clear the Baldesion Arsenal.
2228,We're on Your Side II,Clear the Baldesion Arsenal 5 times.
2229,We're on Your Side III,Clear the Baldesion Arsenal 10 times.
2230,Mapping the Realm: Eureka Hydatos,"Discover every location within the Forbidden Land, Eureka Hydatos."
2231,Making the Most of Hydatos,"Complete all the story objectives within the Forbidden Land, Eureka Hydatos."
2232,Out of Hiding,Emerge victorious in a Hidden Gorge campaign 100 times.
2233,Swan Song,Complete the main scenario quest “A Requiem for Heroes.”
2234,"Good Night, Sweet Hildy",Complete the quest “Don't Do the Dewprism.”
2235,West Meets East,Complete the quest “What a Wonder-full World.”
2236,Bite Me,Defeat Yojimbo on Kugane Ohashi.
2237,Cupid,Complete the quest “A Many-splendored Thing.”
2238,Princess Maker,Complete the quest “Princess of Flowers.”
2239,Eggspedia,Complete the quest “Deus Eggs Machina.”
2240,On the Inside,Complete the quest “The Sabotender Shimmy.”
2241,Brother from Another Mothercrystal,Complete the quest “Messenger of the Winds.”
2242,Really Making the Most of Hydatos,"Truly complete all the story objectives within the Forbidden Land, Eureka Hydatos."
2243,Live to Serve,Complete the quest “In Bad Taste.”
2244,The More You Know II,Learn 10 blue mage spells.
2245,Go Big or Go Home XVI,"Catch 204 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
2246,Stick Them with the Pointy End VIII,Achieve gladiator level 80.
2247,The Sweet Science VIII,Achieve pugilist level 80.
2248,An Axe to Grind VIII,Achieve marauder level 80.
2249,Strong Lance Arm VIII,Achieve lancer level 80.
2250,Just Talkin' 'bout Shafts VIII,Achieve archer level 80.
2251,I Got the Magic Stick VIII,Achieve conjurer level 80.
2252,Bring Out Your Dead VIII,Achieve thaumaturge level 80.
2253,Through the Gate VIII,Achieve arcanist level 80.
2254,"Come on, Rogue VIII",Achieve rogue level 80.
2255,Are You Afraid of the Dark? VI,Achieve dark knight level 80.
2256,Mean Machine VI,Achieve machinist level 80.
2257,Starstruck VI,Achieve astrologian level 80.
2258,How Deep the Rabbit Hole Goes IV,Achieve red mage level 80.
2259,Bushido Blade IV,Achieve samurai level 80.
2260,More Complex than You Think I,Achieve gunbreaker level 70.
2261,More Complex than You Think II,Achieve gunbreaker level 80.
2262,We Got the Beat I,Achieve dancer level 70.
2263,We Got the Beat II,Achieve dancer level 80.
2264,Knock on Wood VIII,Achieve carpenter level 80.
2265,"Temper, Temper VIII",Achieve blacksmith level 80.
2266,The Riddle of Steel VIII,Achieve armorer level 80.
2267,Heart of Gold VIII,Achieve goldsmith level 80.
2268,Tougher than Leather VIII,Achieve leatherworker level 80.
2269,"Smiling, Styling, and Textiling VIII",Achieve weaver level 80.
2270,'Tis True without Lying VIII,Achieve alchemist level 80.
2271,All in Good Taste VIII,Achieve culinarian level 80.
2272,Fear the Reaper VIII,Achieve botanist level 80.
2273,Breaking Rocks in the Hot Sun VIII,Achieve miner level 80.
2274,Gone Fishin' VIII,Achieve fisher level 80.
2275,Mastering War IV,"Achieve level 80 as a gladiator, pugilist, marauder, lancer, archer, rogue, dark knight, machinist, samurai, gunbreaker, and dancer."
2276,Mastering Magic IV,"Achieve level 80 as a conjurer, thaumaturge, arcanist, astrologian, and red mage."
2277,A Life of Adventure IV,Obtain the achievements “Mastering War IV” and “Mastering Magic IV.”
2278,Mastering the Hand IV,"Achieve level 80 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian."
2279,Mastering the Land IV,"Achieve level 80 as a miner, botanist, and fisher."
2280,Going with the Grain: Master,"Successfully synthesize 1,000 times for level 71-80 woodworking recipes."
2281,Working the Bellows: Master,"Successfully synthesize 1,000 times for level 71-80 smithing recipes."
2282,Pounding Out the Dents: Master,"Successfully synthesize 1,000 times for level 71-80 armorcraft recipes."
2283,Cutting the Carats: Master,"Successfully synthesize 1,000 times for level 71-80 goldsmithing recipes."
2284,Hiding in Plain Sight: Master,"Successfully synthesize 1,000 times for level 71-80 leatherworking recipes."
2285,Threading the Needle: Master,"Successfully synthesize 1,000 times for level 71-80 clothcraft recipes."
2286,Mixing It Up: Master,"Successfully synthesize 1,000 times for level 71-80 alchemy recipes."
2287,Savoring the Realm: Master,"Successfully synthesize 1,000 times for level 71-80 cooking recipes."
2288,Reaping Shadowbringers,"Gather 5,000 times from level 71-80 mature trees or lush vegetation."
2289,Mining Shadowbringers,"Gather 5,000 times at level 71-80 mineral deposits or rocky outcrops."
2290,Baiting Shadowbringers,"Fish or gig 3,000 times from level 71-80 waters."
2291,I Made That (Worth Collecting) V,"Synthesize 5,000 collectables."
2292,I Collected That V,"Gather or catch 8,000 collectables."
2293,Between Two Worlds,Complete the main scenario quest “Warrior of Darkness.”
2294,Realpolitik,Complete the main scenario quest “The Wheel Turns.”
2295,Journey to the Past,Complete the main scenario quest “Out of the Wood.”
2296,Shrouded in Darkness,Complete the main scenario quest “More than a Hunch.”
2297,Warden of Light,Complete the main scenario quest “Extinguishing the Last Light.”
2298,Shadowbringers,Complete the main scenario quest “Shadowbringers.”
2299,Gunnhildr's Blade I,Complete the gunbreaker job quest “Steel against Steel.”
2300,No Friends of Mine I,Complete the dancer job quest “Save the Last Dance for Me.”
2301,Speaker for the Righteous,Complete the role quest “To Have Loved and Lost.”
2302,Speaker for the Honorable,Complete the role quest “The Soul of Temperance.”
2303,Speaker for the Brave,Complete the role quest “Courage Born of Fear.”
2304,Speaker for the Wise,Complete the role quest “A Tearful Reunion.”
2305,Tales to Be Told,Complete the quest “Shadow Walk with Me.”
2306,Like a Knight in Shining Armor IV,Complete the paladin job quest “Worth Fighting For.”
2307,Bulletproof IV,Complete the monk job quest “A Monk's Legacy.”
2308,I Am the Warrior IV,"Complete the warrior job quest “Once, Twice, Three Times a Warrior.”"
2309,Dragoon Age IV,Complete the dragoon job quest “Gone but Not Forgiven.”
2310,A Bard's Tale IV,Complete the bard job quest “A Harmony from the Heavens.”
2311,Seeing White IV,Complete the white mage job quest “Whence the Healing Springs.”
2312,Back in Black IV,Complete the black mage job quest “A Home for a Tome.”
2313,Soul Summoner IV,Complete the summoner job quest “To Be Second Best.”
2314,Flying Colors IV,Complete the scholar job quest “True Beauty.”
2315,Against the Ninja IV,Complete the ninja job quest “Oboro's Big Idea.”
2316,A Dark Day's Knight IV,Complete the dark knight job quest “Our Closure.”
2317,"I'm a Machinist, Not a Man IV",Complete the machinist job quest “Machinists for the Morrow.”
2318,The Stars in Our Faults IV,"Complete the astrologian job quest “Love, Astrologically.”"
2319,Red on Arrival III,Complete the red mage job quest “Succession of Steel.”
2320,SAM I Am III,Complete the samurai job quest “The Legend of Musosai.”
2321,Gunnhildr's Blade II,Complete the gunbreaker job quest “Gunblades of the Patriots.”
2322,No Friends of Mine II,Complete the dancer job quest “Rising to the Occasion.”
2323,Precious Metals,Complete the quest “The Iron Bellows.”
2324,Thank You for the Music,Complete the quest “The Notes of Bond Restoring.”
2325,Amaro Whisperer,Complete the quest “Healing Old Wounds.”
2326,The Lost World,Complete the quest “The Myth Takes Form.”
2327,Live Long and Prospero,Complete the quest “Morsel of the Deep.”
2328,The Golden Mean,Complete the quest “For Every Child a Star.”
2329,Freebird: Lakeland,Attune with all the aether currents in Lakeland.
2330,Freebird: Kholusia,Attune with all the aether currents in Kholusia.
2331,Freebird: Amh Araeng,Attune with all the aether currents in Amh Araeng.
2332,Freebird: Il Mheg,Attune with all the aether currents in Il Mheg.
2333,Freebird: The Rak'tika Greatwood,Attune with all the aether currents in the Rak'tika Greatwood.
2334,Freebird: The Tempest,Attune with all the aether currents in the Tempest.
2335,Frequent Flyer III,"Obtain “Freebird” achievements for Lakeland, Kholusia, Amh Araeng, Il Mheg, the Rak'tika Greatwood, and the Tempest."
2336,Bound by Faith,"Achieve trust level 80 with the avatars for Alphinaud, Alisaie, Thancred, Urianger, Y'shtola, and Ryne."
2337,Not Today,Successfully complete the FATE “Deadly Nightshade” with the highest rating possible.
2338,Stay Thy Blade,Successfully complete the FATE “The Elderblade” with the highest rating possible.
2339,Mischief Managed,Successfully complete the FATE “Fuath to Be Reckoned With” with the highest rating possible.
2340,"Unbowed, Unbent, Unbroken",Successfully complete the FATE “Tojil Eclipse” with the highest rating possible.
2341,Be Still My (Automatic) Heart,Successfully complete the FATE “A Finale Most Formidable” with the highest rating possible.
2342,"Another World, Another Turn","Successfully complete the FATE “The Head, the Tail, the Whole Damned Thing” with the highest rating possible."
2343,Free Market Friend: Lakeland,Achieve shared FATE rank 3 in Lakeland.
2344,Free Market Friend: Kholusia,Achieve shared FATE rank 3 in Kholusia.
2345,Free Market Friend: Amh Araeng,Achieve shared FATE rank 3 in Amh Araeng.
2346,Free Market Friend: Il Mheg,Achieve shared FATE rank 3 in Il Mheg.
2347,Free Market Friend: The Rak'tika Greatwood,Achieve shared FATE rank 3 in the Rak'tika Greatwood.
2348,Free Market Friend: The Tempest,Achieve shared FATE rank 3 in the Tempest.
2349,Merchant's Best Friend,Obtain “Free Market Friend” achievements for all six regions in Norvrandt.
2350,Shadowbring Your A Game I,Slay 100 rank A elite marks in Norvrandt.
2351,Shadowbring Your A Game II,Slay 500 rank A elite marks in Norvrandt.
2352,Shadowbring Your A Game III,"Slay 2,000 rank A elite marks in Norvrandt."
2353,Shadowbring Your S Game I,Slay 30 elite marks of rank S or higher in Norvrandt.
2354,Shadowbring Your S Game II,Slay 300 elite marks of rank S or higher in Norvrandt.
2355,Shadowbring Your S Game III,"Slay 1,000 elite marks of rank S or higher in Norvrandt."
2356,Nuts for Nutsy,Obtain the achievements “Shadowbring Your A Game III” and “Shadowbring Your S Game III.”
2357,With Saw in Hand VI,Complete 110 unique carpenter levequests.
2358,With Hammer in Hand VI,Complete 110 unique blacksmith levequests.
2359,With Steel in Hand VI,Complete 110 unique armorer levequests.
2360,With Gem in Hand VI,Complete 110 unique goldsmith levequests.
2361,With Skin in Hand VI,Complete 110 unique leatherworker levequests.
2362,With Needle in Hand VI,Complete 110 unique weaver levequests.
2363,With Pestle in Hand VI,Complete 110 unique alchemist levequests.
2364,With Pan in Hand VI,Complete 110 unique culinarian levequests.
2365,With Axe in Hand VI,Complete 90 unique botanist levequests.
2366,With Pick in Hand VI,Complete 90 unique miner levequests.
2367,With Bait in Hand VI,Complete 90 unique fisher levequests.
2368,Triple-decker IX,Obtain 270 unique Triple Triad cards.
2369,Triple Team VII,Defeat 92 unique NPCs at Triple Triad.
2370,Darksighters I,Complete entries 1-45 in your Shadowbringers sightseeing log.
2371,Mapping the Realm: Lakeland,Discover every location in Lakeland.
2372,Mapping the Realm: Kholusia,Discover every location on Kholusia.
2373,Mapping the Realm: Amh Araeng,Discover every location in Amh Araeng.
2374,Mapping the Realm: Il Mheg,Discover every location in Il Mheg.
2375,Mapping the Realm: The Rak'tika Greatwood,Discover every location within the Rak'tika Greatwood.
2376,Mapping the Realm: The Tempest,Discover every location in the Tempest.
2377,Mapping the Realm: Holminster Switch,Discover every location in Holminster Switch.
2378,Mapping the Realm: Dohn Mheg,Discover every location within Dohn Mheg.
2379,Mapping the Realm: The Qitana Ravel,Discover every location within the Qitana Ravel.
2380,Mapping the Realm: Malikah's Well,Discover every location within Malikah's Well.
2381,Mapping the Realm: Mt. Gulg,Discover every location within Mt. Gulg.
2382,Mapping the Realm: Amaurot,Discover every location within Amaurot.
2383,Mapping the Realm: The Twinning,Discover every location within the Twinning.
2384,Mapping the Realm: Akadaemia Anyder,Discover every location within the Akadaemia Anyder.
2385,Ill Met by Moonlight,Defeat Titania in the Dancing Plague (Extreme).
2386,Proven Guilty,Defeat Innocence in the Crown of the Immaculate (Extreme).
2387,"Tank You, Paladin IV","Complete 500 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a paladin.
※Each roulette only counts with daily award bonus."
2388,"Tank You, Warrior IV","Complete 500 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a warrior.
※Each roulette only counts with daily award bonus."
2389,"Tank You, Dark Knight IV","Complete 500 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a dark knight.
※Each roulette only counts with daily award bonus."
